Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR9126859_1	(0.0, 0.00040524433951507266)	(1.0, 0.0004884260723629034)	(2.0, 0.0019238441802241872)	(3.0, 0.0034275139663195882)	(4.0, 0.003397653857092162)	(5.0, 0.003843422630558742)	(6.0, 0.005191393275682563)	(7.0, 0.007213349243368293)	(8.0, 0.010288940493793215)	(9.0, 0.012959287404703063)	(10.0, 0.014467222920688095)	(11.0, 0.015947431192390518)	(12.0, 0.01838103009442577)	(13.0, 0.02153340448286407)	(14.0, 0.02538962430309171)	(15.0, 0.03077297542380773)	(16.0, 0.03805457634541014)	(17.0, 0.04824327218679699)	(18.0, 0.06287899143812556)	(19.0, 0.08376827070765516)	(20.0, 0.11099429172823358)	(21.0, 0.14662380063138775)	(22.0, 0.19297095588224317)	(23.0, 0.2514967699679989)	(24.0, 0.32180453000891923)	(25.0, 0.4062787790133085)	(26.0, 0.5092001769254129)	(27.0, 0.6206530346167819)	(28.0, 0.742281790959869)	(29.0, 0.8966244298265464)	(30.0, 1.1198244805716693)	(31.0, 1.4701326177031118)	(32.0, 1.96581469660828)	(33.0, 2.638626943450541)	(34.0, 3.4604987226911708)	(35.0, 4.167703416768593)	(36.0, 4.577814954087736)	(37.0, 4.604802094234495)	(38.0, 4.179353125097179)	(39.0, 3.515078736629016)	(40.0, 2.995448850123452)	(41.0, 2.703811561894013)	(42.0, 2.489294404339237)	(43.0, 2.417105457416989)	(44.0, 2.4494354242505123)	(45.0, 2.486276400442322)	(46.0, 2.736472122793983)	(47.0, 3.0715793314637208)	(48.0, 3.089143474284282)	(49.0, 2.974231109652421)	(50.0, 2.8916636419086976)	(51.0, 2.6968477578491883)	(52.0, 2.6778823227598827)	(53.0, 2.663824609908599)	(54.0, 2.4009298096755027)	(55.0, 2.1256196025986314)	(56.0, 1.9198514570474914)	(57.0, 1.7241674969554417)	(58.0, 1.5296800740974346)	(59.0, 1.3634637760829653)	(60.0, 1.2315503449759746)	(61.0, 1.157373567925158)	(62.0, 1.001433413214813)	(63.0, 0.8222535620657513)	(64.0, 0.7126115067125312)	(65.0, 0.6328146305321237)	(66.0, 0.66076155990405)	(67.0, 0.6511849963018255)	(68.0, 0.5296970090450963)	(69.0, 0.5049984329841251)	(70.0, 0.5085005972235132)	(71.0, 0.40985985925565493)	(72.0, 0.3709542697972631)	(73.0, 0.45555435783339654)	(74.0, 0.4046535359253586)	(75.0, 0.2715883577481673)	(76.0, 0.2599855724483673)	(77.0, 0.29830675691187947)	(78.0, 0.3314557438842124)	(79.0, 0.3290946623903009)	(80.0, 0.355198796449906)	(81.0, 0.392233863351694)	(82.0, 0.4627378469675374)	(83.0, 0.48282516901781614)	(84.0, 0.35688589262125564)	(85.0, 0.2899544577879793)	(86.0, 0.23242255876650791)	(87.0, 0.11431302958236755)	(88.0, 0.03193112108884291)	(89.0, 0.00973439560814101)	(90.0, 0.005641427779038775)	(91.0, 0.0026340882068479725)	(92.0, 0.0013863622141305119)	(93.0, 0.0011602785299799977)	(94.0, 0.0011474813403111006)	(95.0, 0.000582272129934815)	(96.0, 0.0002346151439297789)	(97.0, 0.00017276206053010992)	(98.0, 0.00015783200591639672)	(99.0, 0.00011304184207525712)	(100.0, 1.7062919558529376e-05)
SRR9126859_2	(0.0, 0.0005929802148951767)	(1.0, 0.0007166955115279833)	(2.0, 0.002519099402126632)	(3.0, 0.004362030717484303)	(4.0, 0.004195654973736736)	(5.0, 0.004679851048489272)	(6.0, 0.006891795231389625)	(7.0, 0.009779907501058938)	(8.0, 0.013721732814462846)	(9.0, 0.016902069146868273)	(10.0, 0.018393051773529165)	(11.0, 0.02037676256436555)	(12.0, 0.023243544610477482)	(13.0, 0.026841953324607565)	(14.0, 0.03048302248585241)	(15.0, 0.035459363641789275)	(16.0, 0.04259645644408877)	(17.0, 0.05227611189442802)	(18.0, 0.06675506764517787)	(19.0, 0.08699744980113193)	(20.0, 0.11436625964760679)	(21.0, 0.15099878558505198)	(22.0, 0.1981961712504677)	(23.0, 0.25652793361283605)	(24.0, 0.3270819140735834)	(25.0, 0.41398124484635135)	(26.0, 0.5134846047191755)	(27.0, 0.6262468315552672)	(28.0, 0.7531787259005268)	(29.0, 0.9087485783939255)	(30.0, 1.1362738070357914)	(31.0, 1.4924885404440449)	(32.0, 1.9885420864721293)	(33.0, 2.651284930534074)	(34.0, 3.467159582536809)	(35.0, 4.171285193322428)	(36.0, 4.558942809276616)	(37.0, 4.569678310793046)	(38.0, 4.143856658849994)	(39.0, 3.492734520582109)	(40.0, 2.999967962004217)	(41.0, 2.7184580705609767)	(42.0, 2.5040082689597853)	(43.0, 2.4228915617934232)	(44.0, 2.4374793016843155)	(45.0, 2.470357708275662)	(46.0, 2.715751265191545)	(47.0, 3.0317862564847613)	(48.0, 3.055667574779604)	(49.0, 2.966923179669123)	(50.0, 2.8997244433739513)	(51.0, 2.7063553017145194)	(52.0, 2.6664187241480355)	(53.0, 2.6445509789570094)	(54.0, 2.3969604090147154)	(55.0, 2.126444114792949)	(56.0, 1.91270887568093)	(57.0, 1.720442506579414)	(58.0, 1.5322950036468284)	(59.0, 1.367610746627361)	(60.0, 1.2392731905496701)	(61.0, 1.1670575856738028)	(62.0, 1.0116007833652583)	(63.0, 0.8283336355826012)	(64.0, 0.7212324500786381)	(65.0, 0.6448681167208603)	(66.0, 0.6639458686705815)	(67.0, 0.6543451350474045)	(68.0, 0.5350153323779954)	(69.0, 0.5037025641957608)	(70.0, 0.5056926740536644)	(71.0, 0.40873827589594725)	(72.0, 0.37061690035419687)	(73.0, 0.448924417078052)	(74.0, 0.4005581351616918)	(75.0, 0.2738566072308519)	(76.0, 0.26188821879280577)	(77.0, 0.29943367829850687)	(78.0, 0.3245542825820338)	(79.0, 0.31817227969366557)	(80.0, 0.3448819856322174)	(81.0, 0.3926958147584414)	(82.0, 0.4596833818403947)	(83.0, 0.46810882014556005)	(84.0, 0.3488963337057164)	(85.0, 0.28161227651631543)	(86.0, 0.22666775365485914)	(87.0, 0.11470114415745766)	(88.0, 0.033119438117544635)	(89.0, 0.010131856189755716)	(90.0, 0.0061025769597665485)	(91.0, 0.0034917575963431804)	(92.0, 0.0024145813066954675)	(93.0, 0.002135155378093784)	(94.0, 0.002307930188908565)	(95.0, 0.0019815777684806446)	(96.0, 0.001825867136511767)	(97.0, 0.0020285042603068815)	(98.0, 0.002617218430490582)	(99.0, 0.0036069408035530348)	(100.0, 0.009534609930149063)
SRR9126934_1	(0.0, 0.0008312215823065587)	(1.0, 0.0011017760581161445)	(2.0, 0.0032075373999594266)	(3.0, 0.005341006127879594)	(4.0, 0.004892798411929979)	(5.0, 0.004491856236935051)	(6.0, 0.006705187430606241)	(7.0, 0.011842462778508738)	(8.0, 0.01745728307467755)	(9.0, 0.02141291989871288)	(10.0, 0.022234362403580538)	(11.0, 0.02200618393000619)	(12.0, 0.023341028000416132)	(13.0, 0.025435380418580695)	(14.0, 0.028732559361730046)	(15.0, 0.03317063067275114)	(16.0, 0.03902503836617302)	(17.0, 0.046153985819131625)	(18.0, 0.05604226295610004)	(19.0, 0.0713057729919842)	(20.0, 0.0923910937964939)	(21.0, 0.12112854269694341)	(22.0, 0.15939570256160163)	(23.0, 0.2062896385736101)	(24.0, 0.2631989797292926)	(25.0, 0.3351403927548054)	(26.0, 0.4192013424195957)	(27.0, 0.5119493725426095)	(28.0, 0.6106202639011175)	(29.0, 0.7345358436681476)	(30.0, 0.8915845676444131)	(31.0, 1.0940424377082139)	(32.0, 1.3703812378229094)	(33.0, 1.733985265309875)	(34.0, 2.167305965705004)	(35.0, 2.5434532898535993)	(36.0, 2.772534698244807)	(37.0, 2.821027513418076)	(38.0, 2.670952901501986)	(39.0, 2.416780010248799)	(40.0, 2.198659317820359)	(41.0, 2.067893494307379)	(42.0, 1.984104728964638)	(43.0, 2.0154042961540797)	(44.0, 2.127389401445651)	(45.0, 2.2299148791613255)	(46.0, 2.5967427425106484)	(47.0, 3.0777886005000923)	(48.0, 3.1326834517033615)	(49.0, 2.9932338074246374)	(50.0, 2.905028158771993)	(51.0, 2.764222482421742)	(52.0, 3.0138318042034418)	(53.0, 3.253422461148989)	(54.0, 3.035329476106625)	(55.0, 2.7715600501933966)	(56.0, 2.578193462455294)	(57.0, 2.4015132405204356)	(58.0, 2.243457271567963)	(59.0, 2.093102326098625)	(60.0, 1.9373965954239687)	(61.0, 1.87609318880574)	(62.0, 1.6652986552252766)	(63.0, 1.3667629791705163)	(64.0, 1.2082653218870536)	(65.0, 1.1193441707351295)	(66.0, 1.2076524997008824)	(67.0, 1.1948419082559225)	(68.0, 0.9633858138933015)	(69.0, 0.891354759324599)	(70.0, 0.8593885850230724)	(71.0, 0.6811127436194331)	(72.0, 0.6146280558048269)	(73.0, 0.718742633604323)	(74.0, 0.6438723868858595)	(75.0, 0.4535910980797298)	(76.0, 0.4264215612619841)	(77.0, 0.47659800760098353)	(78.0, 0.5512270370759542)	(79.0, 0.5637850023537424)	(80.0, 0.6096244278485895)	(81.0, 0.6720817656046083)	(82.0, 0.7834247114776918)	(83.0, 0.8199740134055831)	(84.0, 0.6197767400764082)	(85.0, 0.5229133481978571)	(86.0, 0.4141602279998424)	(87.0, 0.193676258523668)	(88.0, 0.049429976761163355)	(89.0, 0.015860033759657104)	(90.0, 0.008788130925092088)	(91.0, 0.0036867121944655604)	(92.0, 0.0014913093094323553)	(93.0, 0.0003895332513162109)	(94.0, 0.00032433940172353956)	(95.0, 0.00021188001117618163)	(96.0, 0.00011734892926680828)	(97.0, 7.823261951120554e-05)	(98.0, 6.35640033528545e-05)	(99.0, 4.074615599541954e-05)	(100.0, 1.79283086379846e-05)
SRR9126934_2	(0.0, 0.0010953302956281798)	(1.0, 0.0013936122064912109)	(2.0, 0.0038711450180311416)	(3.0, 0.006369867254932927)	(4.0, 0.00559889816292083)	(5.0, 0.005175109655683737)	(6.0, 0.008267135802717453)	(7.0, 0.014899425940977963)	(8.0, 0.021986473746619817)	(9.0, 0.026463962321159416)	(10.0, 0.02693012967912022)	(11.0, 0.026338455724785353)	(12.0, 0.028325371841408497)	(13.0, 0.031138675547143967)	(14.0, 0.03444748581518743)	(15.0, 0.038167044944091455)	(16.0, 0.04282219870051122)	(17.0, 0.049909246506153075)	(18.0, 0.060679994413163504)	(19.0, 0.07514259220052785)	(20.0, 0.09641188539643875)	(21.0, 0.12577064921318692)	(22.0, 0.16253430221600476)	(23.0, 0.2083979984338407)	(24.0, 0.26614733232387994)	(25.0, 0.3401978541403738)	(26.0, 0.42410145875013)	(27.0, 0.5151556794416137)	(28.0, 0.6142211328756755)	(29.0, 0.7404807688279821)	(30.0, 0.9023598288135664)	(31.0, 1.1055468585641879)	(32.0, 1.3804666129878758)	(33.0, 1.745221381166842)	(34.0, 2.172625130361827)	(35.0, 2.534027079466229)	(36.0, 2.757202257156268)	(37.0, 2.8035304907762675)	(38.0, 2.6489031041318287)	(39.0, 2.4013747568778308)	(40.0, 2.192922969902687)	(41.0, 2.0706893247691327)	(42.0, 1.9858647951340342)	(43.0, 2.013869065683421)	(44.0, 2.133103592150374)	(45.0, 2.240004243100931)	(46.0, 2.603388218454565)	(47.0, 3.065303021740823)	(48.0, 3.1125912993252944)	(49.0, 2.984629989520851)	(50.0, 2.9145190708658655)	(51.0, 2.781252254941973)	(52.0, 3.028333994307575)	(53.0, 3.2742226060297246)	(54.0, 3.05102297900273)	(55.0, 2.7809376734731392)	(56.0, 2.580314564191302)	(57.0, 2.4058555053639643)	(58.0, 2.2551367527208894)	(59.0, 2.104597295215491)	(60.0, 1.946318807585625)	(61.0, 1.8836176679841004)	(62.0, 1.67372500008435)	(63.0, 1.372836789901811)	(64.0, 1.2147930159067222)	(65.0, 1.123352495691334)	(66.0, 1.2002619599758813)	(67.0, 1.188527908192805)	(68.0, 0.962793699901373)	(69.0, 0.8887236186153145)	(70.0, 0.8486201861843089)	(71.0, 0.6722834182787514)	(72.0, 0.6106107807851747)	(73.0, 0.7022909045027317)	(74.0, 0.6333421443310536)	(75.0, 0.45439255728279976)	(76.0, 0.4233712385530446)	(77.0, 0.47284854677297516)	(78.0, 0.537776205993292)	(79.0, 0.5466855443800535)	(80.0, 0.5926062890507866)	(81.0, 0.666053727222366)	(82.0, 0.7732233208794387)	(83.0, 0.7927012926543744)	(84.0, 0.5995939095528074)	(85.0, 0.4997640068499219)	(86.0, 0.394697056171064)	(87.0, 0.18807244964443084)	(88.0, 0.05040312311266399)	(89.0, 0.01576656242501694)	(90.0, 0.00887673927082004)	(91.0, 0.004417180210048166)	(92.0, 0.0023944050658895777)	(93.0, 0.0013773126485205536)	(94.0, 0.0014751099963444983)	(95.0, 0.0015174888470682075)	(96.0, 0.0015745372999655084)	(97.0, 0.001832070315901896)	(98.0, 0.0022395592651683316)	(99.0, 0.0031718939810899374)	(100.0, 0.008811541038937411)
SRR9127010_1	(0.0, 0.001024762275862016)	(1.0, 0.0009204451579598947)	(2.0, 0.00171816429485847)	(3.0, 0.0027598013986164173)	(4.0, 0.0026662228075571615)	(5.0, 0.0027536650975633513)	(6.0, 0.003994731985545943)	(7.0, 0.006625671062047975)	(8.0, 0.009747514222795284)	(9.0, 0.012580951234048492)	(10.0, 0.014832973720523704)	(11.0, 0.01667846626223329)	(12.0, 0.019470483241378306)	(13.0, 0.023317944001650666)	(14.0, 0.027900226813027677)	(15.0, 0.034226753198738684)	(16.0, 0.042449396609847076)	(17.0, 0.05320633235587171)	(18.0, 0.06832311000009972)	(19.0, 0.08984925409425512)	(20.0, 0.11900128632210825)	(21.0, 0.15748049615062165)	(22.0, 0.2087523595995143)	(23.0, 0.2742389644378343)	(24.0, 0.35183095717859014)	(25.0, 0.4446716580362149)	(26.0, 0.5520201086585509)	(27.0, 0.66863130572049)	(28.0, 0.8033445908889736)	(29.0, 0.9751686907511369)	(30.0, 1.2136943830601272)	(31.0, 1.5706767649727664)	(32.0, 2.0488526267587215)	(33.0, 2.677421556979007)	(34.0, 3.416678619669759)	(35.0, 4.027567332480899)	(36.0, 4.367768465088666)	(37.0, 4.365622293795355)	(38.0, 3.9679500995998365)	(39.0, 3.3755930159689562)	(40.0, 2.9083627811864075)	(41.0, 2.6199504953912545)	(42.0, 2.397169017509168)	(43.0, 2.304538484962611)	(44.0, 2.3284271049621963)	(45.0, 2.3582909481122054)	(46.0, 2.570754235773561)	(47.0, 2.8609982074330547)	(48.0, 2.833891097531136)	(49.0, 2.6721888262560047)	(50.0, 2.541071413504618)	(51.0, 2.3352767510126817)	(52.0, 2.4206234942092495)	(53.0, 2.5094817356834347)	(54.0, 2.2948201181698176)	(55.0, 2.069708379962829)	(56.0, 1.8789292461477451)	(57.0, 1.725942056443231)	(58.0, 1.601316850205988)	(59.0, 1.4739701944517098)	(60.0, 1.3639033624628658)	(61.0, 1.335243768394521)	(62.0, 1.1913076227432795)	(63.0, 0.9987689046012287)	(64.0, 0.9149132825605557)	(65.0, 0.879005182873277)	(66.0, 0.9526760792411236)	(67.0, 0.9457205819974733)	(68.0, 0.7760549260307259)	(69.0, 0.6790614834354388)	(70.0, 0.614191576852952)	(71.0, 0.47411669863935196)	(72.0, 0.414611453252508)	(73.0, 0.4839669959047861)	(74.0, 0.43452221609444386)	(75.0, 0.29633885268045135)	(76.0, 0.2752928741436984)	(77.0, 0.318885156824679)	(78.0, 0.373094774402727)	(79.0, 0.37874477359733744)	(80.0, 0.4091302023368568)	(81.0, 0.44828133713068097)	(82.0, 0.5260451463009227)	(83.0, 0.5548934316266491)	(84.0, 0.41899890850545013)	(85.0, 0.3526931074765459)	(86.0, 0.2780373347896821)	(87.0, 0.13041480628081095)	(88.0, 0.03295193665496423)	(89.0, 0.010178589371773168)	(90.0, 0.0057328392588268775)	(91.0, 0.0025097471307039794)	(92.0, 0.0009848763190170875)	(93.0, 0.0002930083752838998)	(94.0, 0.00021477053685730875)	(95.0, 0.00015033937580011614)	(96.0, 0.00011505564474498684)	(97.0, 8.59082147429235e-05)	(98.0, 7.363561263679158e-05)	(99.0, 5.215855895106069e-05)	(100.0, 1.8408903159197895e-05)
SRR9127010_2	(0.0, 0.001325560963898838)	(1.0, 0.001109236778818125)	(2.0, 0.0020926680031921473)	(3.0, 0.0033491893335545874)	(4.0, 0.0031589467878098466)	(5.0, 0.003478063316155863)	(6.0, 0.005359009776503058)	(7.0, 0.008929125937374117)	(8.0, 0.013134406726780038)	(9.0, 0.017019036773761355)	(10.0, 0.019863469675460946)	(11.0, 0.02209881958796165)	(12.0, 0.025610635613846418)	(13.0, 0.030038377444647393)	(14.0, 0.034915644000474255)	(15.0, 0.04037744612024262)	(16.0, 0.047853671325195205)	(17.0, 0.05904116038624882)	(18.0, 0.0747054861286182)	(19.0, 0.09560148187896793)	(20.0, 0.12470245452159891)	(21.0, 0.16390469265764418)	(22.0, 0.21469331551517556)	(23.0, 0.2783923498440134)	(24.0, 0.3548805927319492)	(25.0, 0.4481546718537012)	(26.0, 0.5568874920312921)	(27.0, 0.677180615291033)	(28.0, 0.8111190385657234)	(29.0, 0.9808967027161972)	(30.0, 1.2260564414039459)	(31.0, 1.584192636410656)	(32.0, 2.0656919170483588)	(33.0, 2.6883757140539166)	(34.0, 3.411460014576261)	(35.0, 4.004906293886194)	(36.0, 4.3245766735145805)	(37.0, 4.318818768077644)	(38.0, 3.9280360316926894)	(39.0, 3.345918389139041)	(40.0, 2.8917956245196375)	(41.0, 2.614075260442045)	(42.0, 2.401819811097744)	(43.0, 2.313600967364935)	(44.0, 2.3342223387952172)	(45.0, 2.3620422426822283)	(46.0, 2.5672280335524027)	(47.0, 2.829840991598153)	(48.0, 2.7963935904708856)	(49.0, 2.6619289317672403)	(50.0, 2.546269135024831)	(51.0, 2.35498485792073)	(52.0, 2.442231009927715)	(53.0, 2.521732449265995)	(54.0, 2.3126282756391108)	(55.0, 2.0941746014173193)	(56.0, 1.8916077139792924)	(57.0, 1.7334624609726623)	(58.0, 1.6112592411850808)	(59.0, 1.483732298544804)	(60.0, 1.3728040180207557)	(61.0, 1.3455533075569004)	(62.0, 1.2048397949111715)	(63.0, 1.0065456936820083)	(64.0, 0.9209396165250322)	(65.0, 0.8806680311762121)	(66.0, 0.948622975359049)	(67.0, 0.9436904770963931)	(68.0, 0.7750128444402659)	(69.0, 0.6799375979902532)	(70.0, 0.6139587215406357)	(71.0, 0.4728217658092169)	(72.0, 0.41771893296269996)	(73.0, 0.47776960621265874)	(74.0, 0.42605278383758244)	(75.0, 0.2976636128851399)	(76.0, 0.27581793862014503)	(77.0, 0.3156614782410395)	(78.0, 0.3627158240312911)	(79.0, 0.36781862005667015)	(80.0, 0.3957673979262826)	(81.0, 0.44304267054385066)	(82.0, 0.5165391959785426)	(83.0, 0.5324428591171715)	(84.0, 0.4058640607774612)	(85.0, 0.3387974265461257)	(86.0, 0.26572434419712365)	(87.0, 0.12637628208133692)	(88.0, 0.03357167246763238)	(89.0, 0.011239652339725565)	(90.0, 0.006558765185957792)	(91.0, 0.0034136263248552255)	(92.0, 0.0022691026222296084)	(93.0, 0.0017965646860249298)	(94.0, 0.0018533306069326348)	(95.0, 0.0018671385336399143)	(96.0, 0.001980670375455324)	(97.0, 0.002330471185373073)	(98.0, 0.002980977954693799)	(99.0, 0.004272786208863732)	(100.0, 0.011761285126445016)
SRR9127157_1	(0.0, 0.0042897780926268725)	(1.0, 0.003407939341251755)	(2.0, 0.004393118571303645)	(3.0, 0.006659719736947501)	(4.0, 0.005913371835393039)	(5.0, 0.00520606367022758)	(6.0, 0.007672456427979862)	(7.0, 0.013057643594580512)	(8.0, 0.018920493418176018)	(9.0, 0.023038037379674938)	(10.0, 0.02381883210745499)	(11.0, 0.022989811822959113)	(12.0, 0.0235937795094478)	(13.0, 0.025571027334796697)	(14.0, 0.028662055874773017)	(15.0, 0.03172323049868716)	(16.0, 0.035310293336311985)	(17.0, 0.040289007953450674)	(18.0, 0.04708881145038224)	(19.0, 0.055934756425113884)	(20.0, 0.06808300380733881)	(21.0, 0.08744212014612068)	(22.0, 0.11265719694325295)	(23.0, 0.14216434828809377)	(24.0, 0.18166337569343757)	(25.0, 0.23147118996055976)	(26.0, 0.2885059483698108)	(27.0, 0.3525885274248177)	(28.0, 0.4200101521686252)	(29.0, 0.5093835910384606)	(30.0, 0.6169816974367152)	(31.0, 0.7513128374411097)	(32.0, 0.9480708123866011)	(33.0, 1.2057927803861426)	(34.0, 1.5142342553202435)	(35.0, 1.793986116918591)	(36.0, 1.975229241332076)	(37.0, 2.0408711133875617)	(38.0, 1.9580333856802614)	(39.0, 1.7936783919376424)	(40.0, 1.6630904737164287)	(41.0, 1.5977678089173004)	(42.0, 1.5666944752067362)	(43.0, 1.6542146748256346)	(44.0, 1.8422805672868687)	(45.0, 2.00607292953447)	(46.0, 2.6615799574218855)	(47.0, 3.521090276037575)	(48.0, 3.5928499044307256)	(49.0, 3.383994204114807)	(50.0, 3.252138642688491)	(51.0, 2.9965592672801815)	(52.0, 3.477866398489704)	(53.0, 3.8699861036910095)	(54.0, 3.4895989875021405)	(55.0, 3.1451559862521337)	(56.0, 2.8777682388136916)	(57.0, 2.6488690785446427)	(58.0, 2.5077358385882347)	(59.0, 2.3935216450995855)	(60.0, 2.268752944055415)	(61.0, 2.2636777783248445)	(62.0, 2.0071476705127083)	(63.0, 1.620888518679917)	(64.0, 1.5117954200234716)	(65.0, 1.471474261698877)	(66.0, 1.5767988775662427)	(67.0, 1.5344683210451553)	(68.0, 1.21059466796199)	(69.0, 1.1339458866998875)	(70.0, 1.0866412084718249)	(71.0, 0.8559554061492086)	(72.0, 0.7399614599722368)	(73.0, 0.871311801280577)	(74.0, 0.8206749667289588)	(75.0, 0.5571085205464754)	(76.0, 0.4967186412628519)	(77.0, 0.5296291390387811)	(78.0, 0.6049436798984122)	(79.0, 0.5975031654336846)	(80.0, 0.6464957381468012)	(81.0, 0.7364432907870632)	(82.0, 0.7912665629526312)	(83.0, 0.768481135631944)	(84.0, 0.5686688754277837)	(85.0, 0.5158228510875644)	(86.0, 0.4146295579121879)	(87.0, 0.17649864821468073)	(88.0, 0.03516561666616451)	(89.0, 0.009420058745158154)	(90.0, 0.00492819260534115)	(91.0, 0.0020231769269830166)	(92.0, 0.000865763565803175)	(93.0, 0.0002916497953766664)	(94.0, 0.00016764122096454053)	(95.0, 0.00010104402359506552)	(96.0, 5.97078321243569e-05)	(97.0, 6.430074228776896e-05)	(98.0, 5.2818466879238796e-05)	(99.0, 1.8371640653648276e-05)	(100.0, 6.889365245118104e-06)
SRR9127157_2	(0.0, 0.005075456420179078)	(1.0, 0.003991467537679293)	(2.0, 0.005419944412498925)	(3.0, 0.007849733051661577)	(4.0, 0.006407476657149153)	(5.0, 0.005860889042668328)	(6.0, 0.009149601076015134)	(7.0, 0.016092182414567783)	(8.0, 0.023291981454052584)	(9.0, 0.02793567959052412)	(10.0, 0.02814007579930056)	(11.0, 0.026766717003252102)	(12.0, 0.028146965559146957)	(13.0, 0.03031494332414653)	(14.0, 0.033043288223319714)	(15.0, 0.035930097598960035)	(16.0, 0.03897077827783655)	(17.0, 0.043524909536304925)	(18.0, 0.05029295029208218)	(19.0, 0.059782446187186235)	(20.0, 0.07287069330872495)	(21.0, 0.09020073590902872)	(22.0, 0.11376601117032172)	(23.0, 0.14331619115151817)	(24.0, 0.18173578864164297)	(25.0, 0.23138569468139475)	(26.0, 0.28891518939880917)	(27.0, 0.3541887741835738)	(28.0, 0.42116183306378296)	(29.0, 0.5100098794563024)	(30.0, 0.617092823575619)	(31.0, 0.7468476707628127)	(32.0, 0.9420276774513915)	(33.0, 1.2055288393634578)	(34.0, 1.5119715778115008)	(35.0, 1.7879914333644706)	(36.0, 1.9735854875200958)	(37.0, 2.0325342727658677)	(38.0, 1.9456612908626487)	(39.0, 1.7888939919043483)	(40.0, 1.6596880289182512)	(41.0, 1.5934774367943767)	(42.0, 1.563419711171162)	(43.0, 1.6517992538941269)	(44.0, 1.8438122676399784)	(45.0, 2.0136517376135097)	(46.0, 2.6399400939974527)	(47.0, 3.4199068403418957)	(48.0, 3.4830354132278156)	(49.0, 3.3261532849387416)	(50.0, 3.245056218373419)	(51.0, 3.0160428976658)	(52.0, 3.464915344831791)	(53.0, 3.8511989169664975)	(54.0, 3.507117420477588)	(55.0, 3.171540184225748)	(56.0, 2.8885685609877636)	(57.0, 2.655324927734457)	(58.0, 2.5115310465669225)	(59.0, 2.408653152540523)	(60.0, 2.2864104401725176)	(61.0, 2.280253291456454)	(62.0, 2.020141891388815)	(63.0, 1.6260039930292167)	(64.0, 1.5215690132775317)	(65.0, 1.4798216617815974)	(66.0, 1.578411828596922)	(67.0, 1.539868215429562)	(68.0, 1.2172552106220254)	(69.0, 1.1364681832497903)	(70.0, 1.0890873047861187)	(71.0, 0.8579657175655024)	(72.0, 0.744851936993973)	(73.0, 0.8626920928201307)	(74.0, 0.8177410029956216)	(75.0, 0.5757680440169303)	(76.0, 0.51497969289217)	(77.0, 0.5429199656559252)	(78.0, 0.6189943972932247)	(79.0, 0.6067444042863309)	(80.0, 0.6411151195733897)	(81.0, 0.7477846781019226)	(82.0, 0.8067633189736958)	(83.0, 0.7603676761680589)	(84.0, 0.5656102414167257)	(85.0, 0.5201148605643513)	(86.0, 0.42015592812620894)	(87.0, 0.1835523886544763)	(88.0, 0.03845863946258771)	(89.0, 0.009643367198340249)	(90.0, 0.00543831710542265)	(91.0, 0.002771980044867035)	(92.0, 0.0017499990009848224)	(93.0, 0.0010564298431141972)	(94.0, 0.001038057150190472)	(95.0, 0.0011322172014245635)	(96.0, 0.0012906816778916932)	(97.0, 0.0015019676465145326)	(98.0, 0.0017982273199096007)	(99.0, 0.002544617969935936)	(100.0, 0.007656819775962464)
